OrderID,OrderDate,CustomerName,CustomerSince,Age,Gender,Region,City,ProductID,ProductCategory,Price,Quantity,DiscountPercent,TotalSale,PaymentMethod,Channel,SalesRep,Rating,ReturnFlag,ShippingDays,Latitude,Longitude,Comments,OrderStatus,CouponCode,CouponApplied,LoyaltyScore,ChurnFlag,ShippingMethod
ORD100105,2023-04-10,Ahmed Eze,2023-01-17,39,Male,Lagos,Surulere,P1933,Groceries,86.47,4,10,311.29,Pay on Delivery,In-Store,Rep_26,4.2,No,11,-7.900026,3.042592,Fast delivery,Shipped,,FALSE,25,0,Pickup
ORD100106,09-29-2019,Grace Brown,2025-02-27,57,Non-binary,Rivers,Obio-Akpor,P1992,Toys,72.7,1,0,72.7,Card,Online,Rep_30,5,No,13,10.55321,3.305022,Wrong item,Cancelled,LOYAL20,FALSE,49,0,Standard
ORD100107,2021-11-24,Ada Williams,2020-08-23,37,Non-binary,Kano,Kano City,P1215,Sports,191.99,4,0,767.96,Bank Transfer,In-Store,Rep_29,3.5,No,9,9.72387,4.171382,Wrong item,Cancelled,BLACKFRI,TRUE,76,0,Standard
ORD100108,2022-01-09,Michael Ali,2020-09-18,38,Non-binary,Enugu,Nsukka,P1737,Groceries,141.75,2,0,283.5,Card,In-Store,Rep_12,2.9,No,20,11.793338,4.378702,Damaged packaging,Completed,,FALSE,72,0,Express
ORD100109,2025-05-10,Ruth Ibrahim,2022-09-05,34,Non-binary,Oyo,Ogbomoso,P1583,Toys,36.97,2,15,62.85,Pay on Delivery,Phone Order,Rep_25,3.3,No,14,12.210028,3.638714,Customer complained,Shipped,SUMMER10,FALSE,100,0,Pickup
ORD100110,2024-11-01,Kemi Brown,2021-03-15,16,Non-binary,Lagos,Yaba,P1227,Household,11.95,2,0,23.9,Pay on Delivery,In-Store,Rep_11,5,No,7,-6.840145,3.995412,Damaged packaging,Returned,,FALSE,74,0,Express
ORD100111,2020-10-03,Chinedu Brown,2024-09-26,34,Non-binary,Kaduna,Zaria,P1907,Groceries,81.53,2,15,138.6,Bank Transfer,Online,Rep_19,2.6,No,12,12.18913,3.142011,Customer complained,Pending,,FALSE,32,0,Express
ORD100112,2022-05-03,Ahmed Eze,2025-06-10,35,Male,Oyo,Ibadan,P1376,Groceries,58.36,1,10,52.52,Mobile Money,In-Store,Rep_22,4.9,No,18,12.375274,4.795156,,Shipped,BLACKFRI,TRUE,79,0,Standard
ORD100113,2020-03-10,Ada Adeyemi,2021-08-07,64,Female,Anambra,Onitsha,P1315,Sports,266.38,1,0,266.38,Bank Transfer,Phone Order,Rep_23,5,No,1,10.201232,4.591977,Excellent service,Returned,,FALSE,50,0,Express
ORD100114,2025-01-30,Ruth Brown,2022-04-07,32,Female,Kano,Kano City,P1921,Sports,190.92,2,5,362.75,Mobile Money,Online,Rep_15,5,Yes,5,9.485529,3.039074,Excellent service,Completed,LOYAL20,TRUE,90,0,Standard
ORD100115,2024-10-19,Kemi Musa,2021-06-30,38,Male,Lagos,Yaba,P1761,Sports,29.72,3,0,89.16,Mobile Money,Phone Order,Rep_2,3.7,No,0,-6.29793,3.584241,Excellent service,Cancelled,BLACKFRI,TRUE,85,0,Pickup
ORD100116,27/12/2020,Ife Ng,2022-03-25,34,Non-binary,Enugu,Enugu City,P1368,Household,138.87,2,0,277.74,Mobile Money,In-Store,Rep_22,4.7,No,3,9.454741,4.202127,,Cancelled,FREESHIP,FALSE,31,0,Pickup
ORD100117,2023-04-05,Mary Musa,2020-01-25,20,Female,Enugu,Enugu City,P1149,Electronics,124.35,1,0,124.35,Cash,Online,Rep_12,4.9,No,11,10.27822,4.253298,Damaged packaging,Completed,BLACKFRI,FALSE,65,0,Pickup
ORD100118,2023-01-22,Chinedu Johnson,2020-09-20,48,Female,Abuja,Maitama,P1199,Beauty,121.11,3,20,290.66,Card,Online,Rep_11,3.7,No,8,11.256943,4.216853,Late delivery,Cancelled,,TRUE,54,0,Express
ORD100119,2020-01-08,David Okoye,2025-02-02,44,Female,Enugu,Enugu City,P1362,Toys,427.51,2,10,769.52,Pay on Delivery,In-Store,Rep_30,3.1,No,10,9.154939,3.18783,,Returned,LOYAL20,TRUE,53,0,Express
ORD100120,2024-01-30,Emeka Brown,2021-06-05,44,Non-binary,Kano,Wudil,P1850,Electronics,83.51,4,20,267.23,Pay on Delivery,Online,Rep_27,4,No,10,12.458333,4.5209,Fast delivery,Returned,,TRUE,95,0,Standard
ORD100121,2022-08-05,Mary Johnson,2022-06-21,24,Female,Enugu,Nsukka,P1400,Electronics,155.5,4,10,559.8,Mobile Money,Online,Rep_13,4.9,No,4,12.813739,3.86298,Fast delivery,Completed,WELCOME5,TRUE,62,0,Pickup
ORD100122,2024-03-10,Grace Smith,2024-06-14,51,Female,Kano,Kano City,P1324,Beauty,164.86,1,0,164.86,Bank Transfer,Phone Order,Rep_24,5,No,17,10.810212,3.178797,,Pending,BLACKFRI,FALSE,78,1,Standard
ORD100123,2022-07-14,Kemi Ogundele,2025-07-05,18,Non-binary,Enugu,Enugu City,P1279,Electronics,119.14,3,20,285.94,Pay on Delivery,Online,Rep_2,4.2,No,7,12.166952,4.960796,,Pending,SUMMER10,FALSE,72,0,Express
ORD100124,2019-01-02,Michael Johnson,2024-11-03,42,Female,Enugu,Nsukka,P1511,Electronics,244.19,4,5,927.92,Pay on Delivery,Phone Order,Rep_24,3.9,No,17,12.225282,4.112845,Late delivery,Completed,,FALSE,55,0,Pickup
ORD100125,2021-02-27,John Ibrahim,2021-11-27,61,Male,Kaduna,Zaria,P1360,Beauty,102.81,4,20,328.99,Mobile Money,Online,Rep_10,4,No,4,10.791263,3.273891,Damaged packaging,Returned,SUMMER10,FALSE,64,0,Pickup
ORD100126,2019-02-17,Ife Brown,2019-02-04,23,Male,Oyo,Ogbomoso,P1789,Clothing,154.1,1,0,154.1,Bank Transfer,In-Store,Rep_29,5,No,7,9.345452,4.526777,Damaged packaging,Completed,,TRUE,27,0,Standard
ORD100127,2025-03-11,Emeka Okafor,2022-11-25,28,Female,Kaduna,Zaria,P1678,Beauty,52.5,4,0,210,Mobile Money,Online,Rep_10,4.3,Yes,13,11.715029,3.945044,,Cancelled,FREESHIP,TRUE,50,0,Express
ORD100128,2024-11-08,Fatima Brown,2020-06-10,36,Female,Rivers,Obio-Akpor,P1594,Groceries,34.26,2,0,68.52,Mobile Money,Online,Rep_21,4.7,No,7,9.397721,4.72226,Late delivery,Completed,,FALSE,57,1,Express
ORD100129,2024-07-17,Emeka Ibrahim,2025-08-23,28,Female,Oyo,Ibadan,P1737,Clothing,123.52,3,0,370.56,Card,Phone Order,Rep_16,5,No,4,12.374874,4.174036,Fast delivery,Returned,FREESHIP,TRUE,57,0,Pickup
ORD100130,2021-01-18,Ife Ogundele,2020-11-18,16,Male,Kaduna,Zaria,P1924,Electronics,91.58,4,5,348,Cash,Phone Order,Rep_8,3.9,No,19,9.540734,3.188123,Fast delivery,Returned,,TRUE,56,0,Pickup
ORD100131,2019-05-21,Ada Brown,2022-06-04,35,Non-binary,Anambra,Onitsha,P1726,Electronics,90.21,4,15,306.71,Card,In-Store,Rep_3,3.5,No,9,12.696656,3.021056,Excellent service,Pending,LOYAL20,FALSE,46,0,Express
ORD100132,2024-11-07,Kemi Ng,2023-11-20,22,Female,Abuja,Garki,P1721,Automotive,70.16,4,20,224.51,Pay on Delivery,Online,Rep_15,4.3,No,19,9.628812,3.777168,Wrong item,Returned,BLACKFRI,FALSE,55,0,Express
ORD100133,2025-04-23,Ahmed Eze,2024-05-07,40,Male,Rivers,Obio-Akpor,P1465,Toys,156.76,3,10,423.25,Mobile Money,Online,Rep_1,3.4,No,20,12.987389,3.146976,Excellent service,Shipped,,FALSE,30,0,Pickup
ORD100134,2019-07-28,Ada Musa,2022-02-22,23,Non-binary,Abuja,Gwarimpa,P1712,Sports,106.5,3,0,319.5,Mobile Money,Online,Rep_29,3.6,No,8,12.616365,3.847457,Excellent service,Cancelled,,TRUE,98,1,Standard
ORD100135,2022-03-28,Grace Musa,2020-06-14,53,Non-binary,Rivers,Obio-Akpor,P1541,Sports,350.37,4,0,1401.48,Pay on Delivery,Phone Order,Rep_15,2.2,No,7,11.472202,3.366129,,Completed,WELCOME5,FALSE,33,0,Standard
ORD100136,2019-06-18,Mary Ibrahim,2024-08-31,25,Non-binary,Rivers,Port Harcourt,P1284,Electronics,99.14,3,0,297.42,Cash,Online,Rep_5,5,No,4,10.81102,4.396054,Customer complained,Pending,LOYAL20,TRUE,52,0,Express
ORD100137,2024-01-26,Michael Ibrahim,2019-10-01,31,Female,Anambra,Awka,P1542,Household,122.99,2,0,245.98,Cash,Online,Rep_2,3.3,No,11,11.370583,4.01039,Fast delivery,Returned,,FALSE,72,0,Express
ORD100138,2024-02-08,Ahmed Johnson,2024-07-21,44,Female,Lagos,Lekki,P1854,Beauty,169.98,4,0,679.92,Card,In-Store,Rep_11,5,No,4,-7.914839,4.595104,Damaged packaging,Cancelled,LOYAL20,TRUE,85,0,Standard
ORD100139,2019-11-09,Kemi Okoye,2022-11-03,20,Male,Abuja,Maitama,P1524,Beauty,127.91,4,15,434.89,Pay on Delivery,Phone Order,Rep_10,3.2,No,5,12.000936,3.508923,Late delivery,Shipped,SUMMER10,TRUE,86,0,Express
ORD100140,2022-03-02,Michael Adeyemi,2024-09-04,37,Female,Abuja,Garki,P1289,Sports,35.52,3,0,106.56,Mobile Money,Phone Order,Rep_10,2.9,No,16,12.386097,3.603789,Damaged packaging,Pending,,TRUE,63,0,Pickup
ORD100141,2022-08-31,Emeka Ali,2021-10-06,50,Female,Rivers,Port Harcourt,P1243,Household,77.58,2,10,139.64,Cash,Phone Order,Rep_4,2.5,No,9,9.357849,4.400384,Customer complained,Pending,LOYAL20,TRUE,41,0,Pickup
ORD100142,2020-10-07,Blessing Ibrahim,2021-09-14,16,Non-binary,Oyo,Ibadan,P1677,Toys,49.72,3,5,141.7,Mobile Money,In-Store,Rep_12,2.1,No,4,10.680615,3.96405,Late delivery,Cancelled,SUMMER10,FALSE,87,0,Standard
ORD100143,2024-10-24,Emeka Smith,2023-04-18,37,Non-binary,Kaduna,Kaduna City,P1384,Sports,123.41,1,5,117.24,Card,Online,Rep_26,5,No,6,9.448068,3.349498,,Pending,FREESHIP,TRUE,57,0,Pickup
ORD100144,2021-10-26,Chinedu Ibrahim,2019-02-27,38,Non-binary,Anambra,Onitsha,P1621,Sports,108.29,7,15,644.33,Mobile Money,Phone Order,Rep_11,4.8,No,4,11.224762,4.01048,Wrong item,Completed,,TRUE,32,0,Standard
ORD100145,2020-05-30,Blessing Brown,2025-04-18,44,Non-binary,Oyo,Ogbomoso,P1484,Groceries,162.98,4,20,521.54,Bank Transfer,Online,Rep_12,4.3,No,5,12.460954,4.277779,Damaged packaging,Pending,,TRUE,59,0,Standard
ORD100146,2022-08-05,Emeka Ali,2022-03-17,20,Female,Anambra,Onitsha,P1198,Toys,178.02,7,0,1246.14,Cash,Online,Rep_3,5,No,15,11.147197,4.892557,,Returned,WELCOME5,TRUE,53,0,Express
ORD100147,2023-11-12,Blessing Okoye,2021-06-17,19,Female,Oyo,Ibadan,P1951,Toys,49.67,2,15,84.44,Pay on Delivery,Online,Rep_17,3.3,No,18,9.603083,3.116934,Customer complained,Pending,,FALSE,43,0,Pickup
ORD100148,"May 04, 2020",Blessing Ibrahim,2021-03-28,41,Male,Oyo,Ogbomoso,P1528,Sports,175.65,4,0,702.6,Mobile Money,In-Store,Rep_17,3.2,No,20,12.157562,4.707876,Customer complained,Completed,BLACKFRI,TRUE,63,0,Standard
ORD100149,2021-01-28,Michael Smith,2019-05-04,38,Female,Rivers,Obio-Akpor,P1963,Sports,193.92,4,0,775.68,Mobile Money,In-Store,Rep_19,4.2,No,20,10.561259,4.514071,Excellent service,Completed,,FALSE,17,0,Pickup
ORD100150,2025-08-19,Emeka Olu,2019-05-01,38,Female,Kaduna,Kaduna City,P1149,Toys,41.76,3,20,100.22,Pay on Delivery,Phone Order,Rep_19,3.6,No,8,12.571724,4.558978,Wrong item,Cancelled,FREESHIP,TRUE,29,0,Express
ORD100151,2023-05-01,Ada Musa,2024-05-29,39,Non-binary,Lagos,Ikeja,P1694,Clothing,113.12,2,20,180.99,Card,In-Store,Rep_1,5,No,1,-6.824324,4.447676,Fast delivery,Completed,FREESHIP,TRUE,61,0,Standard
ORD100152,2021-12-02,Mary Johnson,2022-03-25,26,Female,Abuja,Maitama,P1776,Sports,217.89,1,0,217.89,Card,Phone Order,Rep_17,5,No,12,11.099874,3.716363,Wrong item,Returned,,TRUE,47,0,Standard
ORD100153,2022-06-13,Emeka Smith,2021-06-06,37,Non-binary,Rivers,Obio-Akpor,P1420,Groceries,76.66,3,0,229.98,Pay on Delivery,Online,Rep_17,5,No,2,9.666494,4.975991,Damaged packaging,Returned,LOYAL20,FALSE,57,0,Express
ORD100154,2019-10-22,Blessing Ng,2023-02-08,38,Male,Rivers,Obio-Akpor,P1979,Sports,95.6,2,10,172.08,Cash,Phone Order,Rep_15,4.4,No,14,10.236227,4.950207,Damaged packaging,Shipped,,TRUE,92,0,Pickup
ORD100155,30/06/2020,Blessing Johnson,2023-08-12,26,Male,Anambra,Onitsha,P1549,Sports,117.6,2,15,199.92,Bank Transfer,Online,Rep_1,4.2,No,14,11.023212,4.69997,Late delivery,Cancelled,FREESHIP,TRUE,61,0,Express
ORD100156,2021-04-02,Ruth Adeyemi,2023-05-24,57,Male,Abuja,Maitama,P1507,Automotive,100.17,2,0,200.34,Pay on Delivery,Online,Rep_4,5,No,3,10.741191,4.250981,Fast delivery,Pending,,FALSE,29,0,Pickup
ORD100157,2022-12-02,Chinedu Eze,2019-02-08,40,Male,Enugu,Enugu City,P1491,Automotive,104.84,2,25,157.26,Card,In-Store,Rep_6,4.2,No,16,10.809507,4.947442,Fast delivery,Cancelled,WELCOME5,TRUE,76,0,Standard
ORD100158,2020-07-14,Kemi Ogundele,2022-02-18,20,Male,Anambra,Onitsha,P1396,Automotive,139.86,4,10,503.5,Card,In-Store,Rep_17,4.6,No,5,9.855014,4.429415,Late delivery,Pending,BLACKFRI,TRUE,55,0,Standard
ORD100159,2020-06-20,Blessing Olu,2019-01-14,42,Male,Lagos,Surulere,P1551,T0ys,158.65,3,0,475.95,Mobile Money,Online,Rep_9,3.2,No,8,-6.671262,3.612452,Customer complained,Pending,WELCOME5,TRUE,88,0,Express
ORD100160,2019-06-22,Ruth Musa,2020-01-14,23,Female,Oyo,Ogbomoso,P1601,Clothing,88.32,3,0,264.96,Bank Transfer,Online,Rep_15,3.6,No,1,12.553115,4.707564,Fast delivery,Completed,LOYAL20,TRUE,63,0,Express
ORD100161,2023-03-17,Fatima Okafor,2019-03-28,44,Non-binary,Abuja,Garki,P1149,Toys,265.75,6,0,1594.5,Bank Transfer,In-Store,Rep_15,4.5,No,9,12.596658,4.126203,Excellent service,Completed,SUMMER10,FALSE,73,0,Pickup
ORD100162,2020-07-11,Grace Johnson,2024-12-17,48,Non-binary,Lagos,Yaba,P1332,Sports,49.54,4,10,178.34,Pay on Delivery,In-Store,Rep_15,5,Yes,6,-7.281644,3.07437,Customer complained,Pending,WELCOME5,TRUE,75,0,Standard
ORD100163,2025-01-12,Chinedu Okafor,2022-01-06,25,Female,Kaduna,Kaduna City,P1271,Beauty,159.69,3,5,455.12,Card,In-Store,Rep_4,3.9,No,13,12.927979,4.834122,Wrong item,Pending,FREESHIP,FALSE,53,0,Pickup
ORD100164,2024.09.23,Chinedu Ogundele,2019-07-31,46,Female,Oyo,Ogbomoso,P1154,Electronics,12.41,1,10,11.17,Pay on Delivery,In-Store,Rep_25,4.5,No,6,9.594971,4.577868,,Pending,,TRUE,31,0,Standard
ORD100165,43638,John Ibrahim,2019-12-12,39,Male,Anambra,Awka,P1582,Sports,95.12,3,5,271.09,Card,Online,Rep_16,3.2,No,13,12.472404,3.338298,Customer complained,Shipped,,FALSE,90,0,Pickup
ORD100166,2020-08-02,Emeka Olu,2019-09-29,44,Female,Abuja,Gwarimpa,P1131,Beauty,15.59,2,0,31.18,Cash,Phone Order,Rep_17,4.5,No,6,12.226651,3.487636,Excellent service,Shipped,SUMMER10,TRUE,74,0,Standard
ORD100167,2023-06-17,David Okafor,2024-05-12,57,Male,Lagos,Surulere,P1365,Groceries,104.78,2,15,178.13,Cash,Phone Order,Rep_22,5,No,5,-6.836574,3.948635,Wrong item,Completed,WELCOME5,FALSE,68,0,Standard
ORD100168,2020-06-05,Kemi Johnson,2020-12-03,32,Male,Rivers,Eleme,P1471,Beauty,126.76,2,0,253.52,Pay on Delivery,Online,Rep_20,4.1,No,15,12.145753,3.984407,Damaged packaging,Returned,BLACKFRI,TRUE,46,0,Standard
ORD100169,2019-11-19,Emeka Smith,2024-06-28,25,Male,Lagos,Yaba,P1784,Clothing,76.61,2,10,137.9,Mobile Money,In-Store,Rep_30,4,No,6,-7.218864,3.179547,Late delivery,Cancelled,,FALSE,38,0,Standard
ORD100170,2025-03-27,Chinedu Okoye,2022-04-29,24,Female,Kaduna,Zaria,P1919,Electronics,108.09,2,0,216.18,Bank Transfer,Online,Rep_28,3.7,No,4,11.078601,3.194957,Late delivery,Pending,SUMMER10,FALSE,54,0,Standard
ORD100171,2022-10-21,David Ng,2022-10-16,25,Non-binary,Oyo,Ogbomoso,P1469,Beauty,145.88,2,0,291.76,Card,In-Store,Rep_6,3.7,Yes,20,9.081829,4.926862,Wrong item,Completed,SUMMER10,FALSE,83,0,Pickup
ORD100172,2022-02-24,John Okonkwo,2022-11-09,34,Non-binary,Oyo,Ibadan,P1225,Toys,5.68,4,0,22.72,Pay on Delivery,Phone Order,Rep_29,5,No,18,12.327173,3.986662,Wrong item,Returned,WELCOME5,FALSE,77,0,Pickup
ORD100173,2024-03-24,Sara Ogundele,2023-03-16,39,Non-binary,Anambra,Onitsha,P1293,Sports,77.67,2,0,155.34,Bank Transfer,Phone Order,Rep_23,3.6,No,10,9.469043,4.589307,Fast delivery,Returned,SUMMER10,FALSE,23,0,Pickup
ORD100174,2024-05-19,Kemi Musa,2023-07-26,38,Female,Anambra,Onitsha,P1095,Groceries,222.21,5,0,1111.05,Pay on Delivery,In-Store,Rep_15,4.1,No,2,12.001499,4.138104,Late delivery,Returned,BLACKFRI,TRUE,75,0,Pickup
ORD100175,2020-04-08,Fatima Musa,2025-08-05,44,Male,Kaduna,Zaria,P1009,Groceries,39.8,2,0,79.6,Mobile Money,Phone Order,Rep_23,3.3,No,11,11.30198,4.016758,,Returned,BLACKFRI,TRUE,35,0,Pickup
ORD100176,2019-08-24,Michael Ibrahim,2023-09-09,35,Non-binary,Oyo,Ogbomoso,P1612,Electronics,54.32,1,0,54.32,Mobile Money,Phone Order,Rep_10,4.1,No,1,12.959015,4.576849,Customer complained,Completed,BLACKFRI,TRUE,58,0,Standard
ORD100177,2021-11-15,David Okoye,2023-02-23,52,Male,Abuja,Garki,P1278,Automotive,30.75,2,0,61.5,Cash,In-Store,Rep_3,5,No,17,10.798714,4.432086,,Returned,LOYAL20,TRUE,54,0,Pickup
ORD100178,2021-10-27,John Williams,2024-10-28,31,Male,Rivers,Obio-Akpor,P1408,Automotive,63.12,1,25,47.34,Mobile Money,Online,Rep_25,3.1,No,9,10.771319,3.366488,Wrong item,Pending,BLACKFRI,FALSE,100,0,Express
ORD100179,2022-02-10,Ife Adeyemi,2021-03-08,67,Non-binary,Kano,Kano City,P1379,Clothing,89.99,4,0,359.96,Cash,In-Store,Rep_3,3.2,No,4,11.977357,3.222801,Excellent service,Shipped,FREESHIP,TRUE,27,0,Express
ORD100180,2023-11-10,David Ng,2020-01-20,42,Female,Anambra,Awka,P1281,Sports,402.74,2,0,805.48,Card,In-Store,Rep_22,5,No,16,11.139645,3.426879,Fast delivery,Cancelled,BLACKFRI,FALSE,40,0,Express
ORD100181,2023-06-27,Ahmed Okonkwo,2024-06-26,24,Female,Kano,Kano City,P1897,Electronics,136.2,2,15,231.54,Cash,In-Store,Rep_7,3.6,No,3,12.645896,3.730515,,Cancelled,FREESHIP,FALSE,17,0,Pickup
ORD100182,2025-07-23,Grace Okonkwo,2023-12-10,22,Non-binary,Oyo,Ogbomoso,P1141,Beauty,60.46,6,0,362.76,Pay on Delivery,Online,Rep_12,4.9,No,14,9.752543,3.975835,,Completed,,TRUE,70,0,Pickup
ORD100183,2019-08-28,Ife Ng,2019-11-03,40,Female,Oyo,Ogbomoso,P1310,Sports,24.12,1,10,21.71,Pay on Delivery,Online,Rep_24,3.7,No,13,11.726873,3.136074,Fast delivery,Shipped,LOYAL20,TRUE,95,0,Standard
ORD100184,2021-09-06,Ife Okafor,2020-08-22,32,Male,Abuja,Wuse,P1460,Automotive,54.68,4,0,218.72,Card,Online,Rep_3,3.4,Yes,3,9.691516,3.860259,Late delivery,Shipped,,FALSE,81,0,Pickup
ORD100185,2021-04-05,John Ali,2023-11-10,43,Female,Kaduna,Kaduna City,P1231,Household,46.33,6,0,277.98,Bank Transfer,Online,Rep_7,5,No,14,11.645124,4.475514,Wrong item,Cancelled,,TRUE,24,0,Standard
ORD100186,2024-09-28,Emeka Okoye,2020-08-23,40,Male,Rivers,Port Harcourt,P1642,Sports,13.44,3,0,40.32,Pay on Delivery,In-Store,Rep_20,3.9,No,16,11.034415,4.281966,,Completed,SUMMER10,FALSE,63,0,Express
ORD100187,2020-08-28,Emeka Ibrahim,2021-08-19,34,Non-binary,Abuja,Wuse,P1055,Groceries,48.87,3,15,124.62,Pay on Delivery,Online,Rep_1,4.7,Yes,16,10.175076,4.043313,Fast delivery,Shipped,,TRUE,80,0,Pickup
ORD100188,2020-04-07,Ada Ali,2022-10-29,24,Male,Enugu,Enugu City,P1308,Groceries,67.15,3,0,201.45,Pay on Delivery,In-Store,Rep_21,4,No,12,10.757337,4.654029,Customer complained,Pending,SUMMER10,FALSE,53,0,Standard
ORD100189,2021-12-27,Ife Eze,2025-06-09,16,Male,Enugu,Enugu City,P1112,Beauty,74.94,3,0,224.82,Card,Phone Order,Rep_27,3.9,No,2,10.920084,3.379044,Fast delivery,Shipped,,FALSE,36,0,Standard
ORD100190,2021-10-23,Ife Ng,2020-06-05,29,Male,Kano,Kano City,P1669,Toys,154.05,3,0,462.15,Card,Online,Rep_26,5,No,4,9.284633,3.932689,Customer complained,Cancelled,WELCOME5,FALSE,78,0,Express
ORD100191,2020-11-08,Ruth Ng,2024-01-05,45,Female,Kano,Kano City,P1931,Electronics,228.91,2,15,389.15,Pay on Delivery,Phone Order,Rep_18,3.8,No,6,10.916756,3.5813,Customer complained,Returned,LOYAL20,TRUE,66,1,Pickup
ORD100192,2020-08-31,Ada Williams,2019-03-14,37,Non-binary,Kano,Wudil,P1484,Electronics,73.68,5,0,368.4,Mobile Money,Online,Rep_24,3.2,Yes,19,12.340886,4.326191,,Pending,BLACKFRI,TRUE,87,0,Standard
ORD100193,2025-02-25,Ahmed Ali,2022-02-21,20,Female,Kaduna,Zaria,P1284,Electronics,163.35,4,25,490.05,Bank Transfer,Online,Rep_24,3.8,No,2,12.139879,3.69186,Wrong item,Shipped,,TRUE,76,1,Standard
ORD100194,2021-12-14,John Ogundele,2024-04-26,37,Male,Lagos,Ikeja,P1583,Household,65.54,2,0,131.08,Pay on Delivery,Online,Rep_6,4.2,No,11,-7.961128,3.90305,Excellent service,Returned,WELCOME5,TRUE,100,0,Standard
ORD100195,2024-09-27,David Adeyemi,2022-06-07,39,Male,Anambra,Onitsha,P1486,Toys,43.12,2,0,86.24,Pay on Delivery,Online,Rep_12,3.7,Yes,18,10.323604,4.806998,Wrong item,Pending,LOYAL20,TRUE,79,0,Pickup
ORD100196,2022-09-01,David Ng,2024-03-18,24,Male,Kano,Kano City,P1979,Clothing,143.99,3,0,431.97,Bank Transfer,In-Store,Rep_2,3.5,No,9,10.661854,4.08308,,Completed,,TRUE,54,0,Express
ORD100197,2019-05-04,Emeka Okonkwo,2023-02-10,36,Male,Rivers,Eleme,P1505,Automotive,64.69,3,0,194.07,Bank Transfer,Phone Order,Rep_1,3,Yes,18,10.641136,3.225693,,Completed,LOYAL20,TRUE,31,0,Standard
ORD100198,2025-08-29,Emeka Ogundele,2021-04-21,35,Non-binary,Abuja,Garki,P1902,Groceries,62.89,2,0,125.78,Mobile Money,In-Store,Rep_22,3.6,No,7,12.624479,3.314182,Fast delivery,Shipped,,TRUE,46,0,Standard
ORD100199,2024-07-27,Emeka Okafor,2022-05-07,21,Female,Anambra,Awka,P1227,Household,41.41,2,25,62.11,Cash,In-Store,Rep_15,2.8,No,9,10.504152,3.936231,Wrong item,Pending,WELCOME5,TRUE,58,0,Standard
ORD100200,2025-06-16,Mary Olu,2023-03-15,39,Male,Anambra,Onitsha,P1760,Electronics,36.56,5,5,173.66,Cash,In-Store,Rep_3,3.2,No,12,11.977712,3.716955,,Returned,BLACKFRI,TRUE,67,0,Standard
ORD100201,2025-03-04,Sara Williams,2023-06-12,41,Non-binary,Oyo,Ogbomoso,P1353,Household,97.9,4,0,391.6,Card,Phone Order,Rep_4,4.8,No,13,11.012704,3.197912,,Returned,,FALSE,81,0,Standard
ORD100202,45531,Sara Ali,2025-02-17,47,Female,Lagos,Ikeja,P1419,Automotive,56.75,2,0,113.5,Cash,Phone Order,Rep_2,5,No,8,-6.771344,3.22865,Excellent service,Pending,LOYAL20,TRUE,25,0,Express
ORD100203,2020-02-09,Emeka Okafor,2023-06-07,47,Male,Lagos,Surulere,P1385,Beauty,172.56,2,5,327.86,Card,Phone Order,Rep_2,4.1,No,9,-7.841972,4.13825,Fast delivery,Shipped,,TRUE,90,0,Standard
ORD100204,2022-03-28,Sara Smith,2019-03-03,18,Male,Kaduna,Kaduna City,P1989,Groceries,268.68,4,0,1074.72,Pay on Delivery,Online,Rep_30,2.7,No,13,12.77563,3.044286,Wrong item,Returned,WELCOME5,FALSE,49,0,Standard
ORD100205,2020-06-04,John Okonkwo,2024-04-29,23,Male,Anambra,Awka,P1569,Beauty,56.21,4,15,191.11,Pay on Delivery,Phone Order,Rep_29,3.7,No,17,11.37379,3.812852,Late delivery,Returned,FREESHIP,FALSE,42,1,Express
ORD100206,2021-09-03,Ruth Adeyemi,2024-06-16,41,Male,Kaduna,Zaria,P1093,Electronics,43.08,3,10,116.32,Card,Phone Order,Rep_9,5,No,7,9.597855,3.621697,Wrong item,Shipped,FREESHIP,FALSE,96,0,Standard
ORD100207,2019-05-23,Ada Williams,2019-03-16,41,Female,Rivers,Port Harcourt,P1482,Toys,233.43,5,0,1167.15,Bank Transfer,Online,Rep_7,4.5,No,12,11.063803,3.829898,Wrong item,Completed,BLACKFRI,FALSE,31,0,Pickup
ORD100208,2021-07-11,Ruth Musa,2022-07-24,41,Non-binary,Kaduna,Zaria,P1559,Clothing,104.87,2,10,188.77,Bank Transfer,In-Store,Rep_29,3,No,16,12.328364,3.872531,Damaged packaging,Returned,,FALSE,35,0,Standard
ORD100209,2025-07-26,Sara Ibrahim,2023-10-28,81,Male,Anambra,Onitsha,P1003,Groceries,97.26,4,5,369.59,Pay on Delivery,Phone Order,Rep_21,4.8,No,20,9.446242,3.173699,Late delivery,Cancelled,,TRUE,42,0,Standard
ORD100210,2020-10-07,Ruth Ali,2020-10-01,41,Male,Kaduna,Zaria,P1217,Groceries,113.7,5,10,511.65,Pay on Delivery,In-Store,Rep_17,3.8,No,3,10.842986,3.165828,Excellent service,Returned,LOYAL20,FALSE,55,0,Standard
ORD100211,2024-03-23,David Brown,2023-03-02,48,Non-binary,Oyo,Ogbomoso,P1598,Cl0thing,187.6,5,0,938,Mobile Money,In-Store,Rep_26,3.5,No,2,11.508093,3.54185,Customer complained,Returned,,FALSE,86,0,Express
